myScore,Num. people in role,Num. transfers to role,Num. transfers from role,Total years in role,Mean years in role,Mean % career in role,Role
0.5,1,1,1,3.5,3.5,50.0,Deputy Deputy High Commissioner Sydney Australia
0.5,1,1,1,3.5,3.5,50.0,Counsellor (Administration) U.K. Delegation to the United Nations Organization New York
0.5,1,1,1,3.5,3.5,50.0,Commercial and Economic Counsellor Finland
0.5,1,1,1,3.5,3.5,50.0,Ambassador to Holy See
0.5,1,1,1,2.5,2.5,50.0,High Commissioner to the Seycelles
0.5,1,1,1,2.5,2.5,50.0,Counsellor and Head of Chancery Finland
0.5,1,1,1,2.5,2.5,50.0,Counsellor and Deputy Head of Mission Embassy Syria
0.5,1,1,1,1.5,1.5,50.0,Head of Communications Department Colonial Office
0.49954004329004331,5,4,4,20.5,4.0999999999999996,49.954004329004334,Permanent Representative to the International Atomic Energy Agency
0.49951219512195122,2,2,1,8.0,4.0,24.975609756097562,Ambassador to Uzbekistan and Tajikistan
0.49821428571428572,3,3,2,12.5,4.166666666666667,33.214285714285715,Counsellor (Hong Kong Affairs) Embassy U.S.A.
0.49659606128756434,10,9,5,40.0,4.0,27.58867007153135,Governor of the Falkland Islands
0.49459459459459465,3,3,2,12.5,4.166666666666667,32.972972972972975,Ambassador to Ivory Coast Upper Volta and Niger
0.49362708588586673,15,9,9,73.5,4.9000000000000004,49.362708588586678,Consul-General Philadelphia
0.49312499999999998,2,3,2,9.0,4.5,32.875,Director Government Communications HQ
0.48782051282051286,3,3,2,8.5,2.8333333333333335,32.521367521367523,Resident Commissioner New Hebrides
0.48571428571428571,1,1,1,8.5,8.5,48.571428571428569,Governor of Nigeria
0.48518475691232399,4,5,3,14.0,3.5,29.111085414739442,Director South Asia and Afghanistan Foreign and Commonwealth Office
0.48382352941176465,2,3,2,7.0,3.5,32.254901960784309,Director Defence and International Security Foreign and Commonwealth Office
0.48367346938775513,2,2,1,9.0,4.5,24.183673469387756,Senior Representative Sino-British Joint Liaison Group Hong Kong
0.48203098383496262,14,14,6,50.0,3.5714285714285716,20.658470735784114,Ambassador to Czechoslovakia
0.48148148148148145,1,1,1,6.5,6.5,48.148148148148145,Minister/Ambassador to Luxemburg
0.48094911041339611,6,3,3,17.0,2.8333333333333335,48.094911041339614,Secretary of Embassy the Netherlands
0.48051948051948057,2,2,1,8.0,4.0,24.02597402597403,Assistant Under-Secretary for Foreign and Commonwealth Affairs and Vice-Marshal of the Diplomatic Corps
0.47935565568234495,12,13,7,52.0,4.333333333333333,25.811458382895498,Ambassador to Oman
0.47922909225753685,25,21,17,116.5,4.6600000000000001,38.794736039895838,Consul-General Chicago
0.47826086956521741,1,1,1,5.5,5.5,47.826086956521742,Deputy Leader U.K. Delegation to the Disarmament Conference
0.47826086956521741,1,1,1,5.5,5.5,47.826086956521742,Deputy High Commissioner Bombay (Mumbai) India
0.47761561194223723,7,6,4,25.5,3.6428571428571428,31.841040796149152,Ambassador to Azerbaijan
0.47638816813700052,2,1,1,21.0,10.5,47.638816813700053,Comptroller-General Department of Overseas Trade
0.47560551783026406,14,8,8,190.0,13.571428571428571,47.560551783026405,Minister to the Two Sicilies
0.47368421052631576,1,1,1,4.5,4.5,47.368421052631575,Counsellor (Management) High Commission Nigeria
0.47368421052631576,1,1,1,4.5,4.5,47.368421052631575,Ambassador to Ivory Coast Burkina and Niger
0.47233446519524619,5,3,2,16.5,3.2999999999999998,31.488964346349746,Head of Protocol Department Foreign and Commonwealth Office
0.47204601155850745,18,18,8,111.0,6.166666666666667,20.979822735933666,Minister to the Netherlands
0.46906675835074502,49,49,28,243.5,4.9693877551020407,26.803814762899712,Ambassador to Turkey
0.46875,4,1,2,16.0,4.0,93.75,Ambassador to Moldova
0.467973137973138,5,5,3,21.5,4.2999999999999998,28.078388278388278,Minister (Economic) France
0.46736524457972689,9,7,6,28.5,3.1666666666666665,40.059878106833736,Head of Consular Department Foreign and Commonwealth Office
0.46666666666666667,1,1,1,3.5,3.5,46.666666666666664,Hugh Commissioner to Guyana
0.46666666666666667,1,1,1,3.5,3.5,46.666666666666664,Ambassador to Togo and Dahomey
0.46514423076923078,3,3,2,9.5,3.1666666666666665,31.009615384615387,Head of Whitehall Liaison Department Foreign and Commonwealth Office
0.46468253968253975,6,3,3,15.0,2.5,46.468253968253975,Head of Nationality and Treaty Department Foreign and Commonwealth Office
0.4642857142857143,1,1,1,6.5,6.5,46.428571428571431,High Commissioner/Ambassador to Iraq
0.46390644247351565,9,9,5,33.5,3.7222222222222223,25.772580137417538,Minister to Finland
0.46297708755575984,11,9,7,40.5,3.6818181818181817,36.00932903211465,High Commissioner to Swaziland
0.46212121212121215,2,2,1,6.0,3.0,23.106060606060609,Economic Counsellor Embassy France
0.46202531645569622,1,1,1,36.5,36.5,46.202531645569621,Charge d’Affaires Saxe-Coburg Gotha
0.46178571428571435,7,3,4,25.5,3.6428571428571428,61.571428571428577,Counsellor and Deputy Head of Mission Belgium
0.46153846153846156,2,2,1,11.0,5.5,23.076923076923077,Director-General Secret Intelligence Service
0.45945945945945948,1,1,1,8.5,8.5,45.945945945945951,Minister Venezuela
0.45833333333333331,1,1,1,5.5,5.5,45.833333333333329,Superintendent of African Protectorates Foreign Office
0.45454545454545453,1,1,1,2.5,2.5,45.454545454545453,Head of Constiitutions Department Commonwealth Office
0.45238095238095238,1,1,1,9.5,9.5,45.238095238095241,Director-General Secretariat European Council of Ministers
0.45058586764189534,30,26,15,144.0,4.7999999999999998,25.995338517801653,Minister to Sweden
0.45000000000000001,1,1,1,13.5,13.5,45.0,Minister/Ambassador to the U.S.A.
0.45000000000000001,1,1,1,4.5,4.5,45.0,Assistant Under-Secretary Department of Trade and Industry/Department of Trade
0.45000000000000001,1,1,1,4.5,4.5,45.0,Assistant Under-Secretary Board of Trade
0.44827586206896552,1,1,1,6.5,6.5,44.827586206896555,Permanent Under-Secretary Department of Business Innovation and Skills
0.44827586206896552,1,1,1,6.5,6.5,44.827586206896555,Head of Security Department/Assistant Director Personnel (Security)/Head of Security Strategy Unit Foreign and Commonwealth Office
0.44777722277722287,11,3,4,51.5,4.6818181818181817,59.703629703629716,Consul-General Dakar
0.44680851063829785,1,1,1,10.5,10.5,44.680851063829785,Senior Clerk Consular and African Department Foreign Office
0.44603751853594337,23,23,11,89.5,3.8913043478260869,21.332229147371205,Ambassador to Chile
0.44558815161424553,23,19,16,98.5,4.2826086956521738,37.52321276751541,Consul-General Istanbul
0.44410723112005035,15,14,8,56.5,3.7666666666666666,25.377556064002878,Ambassador to Bulgaria
0.44384057971014496,2,1,1,7.0,3.5,44.384057971014492,Counsellor (Management) High Commission India
0.44342177507203601,17,13,12,54.5,3.2058823529411766,40.931240775880248,Ambassador to Yemen
0.44270171684946358,17,16,9,76.5,4.5,24.901971572782326,Permanent Representative to the United Nations Organization New York
0.44210658825630289,10,10,9,-960.0,-96.0,39.789592943067262,Consul-General Dubai
0.44117647058823528,1,1,1,7.5,7.5,44.117647058823529,Permanent Under-Secretary Ministry of Defence
0.44117647058823528,1,1,1,7.5,7.5,44.117647058823529,Ambasador to Ivory Coast Niger Burkina and Liberia
0.44070853392577597,14,16,9,48.0,3.4285714285714284,24.789855033324898,High Commissioner to Uganda
0.44062500000000004,2,3,1,5.0,2.5,14.6875,Chief Executive U.K. Trade and Investment
0.44047619047619047,3,2,1,11.5,3.8333333333333335,22.023809523809522,Governor of Southern Rhodesia
0.44,1,1,1,5.5,5.5,44.0,Director-General Justice and Home Affairs European Union Commission
0.44,1,1,1,5.5,5.5,44.0,Deputy Director-General Secretariat European Union Commission
0.44,1,1,1,5.5,5.5,44.0,Counsellor (Management and Consular) Embassy Germany
0.44,1,1,1,5.5,5.5,44.0,Counsellor (Global Issues)/Minister-Counsellor (European and Global Issues) Embassy France
0.43792766373411535,2,2,1,7.0,3.5,21.896383186705766,Ambassador to Fiji
0.4375,2,3,2,5.0,2.5,29.166666666666668,Director Multilateral Policy Foreign and Commonwealth Office
0.4375,1,1,1,10.5,10.5,43.75,Senior Clerk Slave Trade Department
0.4375,1,1,1,3.5,3.5,43.75,Head of South America Team Foreign and Commonwealth Office
0.4375,1,1,1,3.5,3.5,43.75,Head of Central and Southern African Department Foreign and Commonwealth Office
0.4375,1,1,1,3.5,3.5,43.75,Director of Protocol Foreign and Commonwealth Office
0.4375,1,1,1,3.5,3.5,43.75,Deputy Head of Mission Algeria
0.43537411561875333,4,3,3,120.0,30.0,43.537411561875331,Charge d’Affaires Uruguay
0.43525096977176025,13,11,8,63.5,4.884615384615385,31.654615983400745,Minister to Spain
0.43497474747474746,2,1,1,12.0,6.0,43.497474747474747,Envoy to Saxony
0.43493442164647789,18,18,10,76.0,4.2222222222222223,24.163023424804329,Ambassador to Sweden
0.43482586738298246,20,19,15,71.0,3.5499999999999998,34.328357951288091,Deputy High Commissioner Australia
0.43455670473999369,23,24,11,86.5,3.7608695652173911,19.917182300583043,Ambassador to Argentina
0.4342980295566502,3,3,2,15.5,5.166666666666667,28.953201970443349,Permanent Representative to the United Nations Organizations Vienna
0.43396226415094341,1,1,1,11.5,11.5,43.39622641509434,Minister to Sardinia-Piedmont/Italy
0.43368355987254653,12,13,7,43.0,3.5833333333333335,23.352191685444815,Ambassador to Qatar
0.43074787457740787,8,5,6,29.0,3.625,51.689744949288951,Consul-General St. Petersburg
0.43008440834527795,3,3,2,8.5,2.8333333333333335,28.672293889685196,Envoy to Sweden
0.42857142857142855,1,1,1,7.5,7.5,42.857142857142854,High Commissioner/Ambassador to Fiji
0.42857142857142855,1,1,1,4.5,4.5,42.857142857142854,Vice-President European Commission
0.42857142857142855,1,1,1,4.5,4.5,42.857142857142854,Envoy/Minister to Bavaria
0.42820512820512818,3,3,1,7.5,2.5,14.273504273504273,Permanent Representative to the Disarmament Conference Geneva
0.42707779549884811,6,2,3,19.0,3.1666666666666665,64.061669324827221,Ambassador to Guinea
0.42683180044593094,6,6,4,21.0,3.5,28.455453363062063,Deputy High Commissioner Karachi Pakistan
0.4267310789049919,3,2,2,9.5,3.1666666666666665,42.673107890499189,Minister to Honduras
0.42533787640930498,6,6,4,29.0,4.833333333333333,28.355858427287,Minister to Morocco
0.42521367521367526,2,2,1,8.0,4.0,21.260683760683762,Ambassador to Senegal Cape Verde Guinea Guine-Bissau and Mali
0.42499999999999999,1,1,1,8.5,8.5,42.5,Permanent Under-Secretary for the Dominions/Commonwealth Relations
0.42499999999999999,1,1,1,8.5,8.5,42.5,Deputy Secretary-General European Economic Community
0.4240597365597365,5,5,4,18.5,3.7000000000000002,33.92477892477892,Minister to Saudi Arabia
0.42307692307692307,1,1,1,5.5,5.5,42.307692307692307,Assistant Under-Secretary Overseas Development Agency
0.42184873949579832,2,2,2,19.0,9.5,42.184873949579831,Minister to Montenegro
0.41958407184213636,5,3,3,18.5,3.7000000000000002,41.958407184213634,Consul-General Melbourne
0.41935483870967744,1,1,1,6.5,6.5,41.935483870967744,Minister and Deputy Commandant British Military Government West Berlin
0.41935483870967744,1,1,1,6.5,6.5,41.935483870967744,Commercial Counsellor and Consul-General Lisbon Portugal
0.41935483870967744,1,1,1,6.5,6.5,41.935483870967744,Assistant Under-Secretary for Foreign Affairs (Americas and Consular)
0.41891891210561538,19,14,12,102.5,5.3947368421052628,35.907335323338465,Minister to Persia
0.41730769230769232,3,3,3,9.5,3.1666666666666665,41.730769230769234,Director Global Issues Foreign and Commonwealth Office
0.41666666666666669,1,1,1,2.5,2.5,41.666666666666671,Minister and Deputy Commandant British Sector West Berlin
0.41666666666666669,1,1,1,2.5,2.5,41.666666666666671,Head of North Africa Department Foreign and Commonwealth Office
0.41666666666666669,1,1,1,2.5,2.5,41.666666666666671,Head of Information Research/Overseas Information Department Foreign and Commonwealth Office
0.41666666666666669,1,1,1,2.5,2.5,41.666666666666671,Head of Defence Supplies Department Commonwealth Relations Office
0.41666666666666669,1,1,1,2.5,2.5,41.666666666666671,Ambassador/High Commissioner to Fiji
0.41666666666666669,1,1,1,2.5,2.5,41.666666666666671,Ambassador to Mali and Niger
0.41666666666666669,1,1,1,2.5,2.5,41.666666666666671,Additional Director Middle East and North Africa Foreign and Commonwealth Office
0.41666666666666663,2,1,1,6.0,3.0,41.666666666666664,Economic Counsellor Brazil
0.41666565707045472,6,4,4,24.0,4.0,41.666565707045471,Counsellor and Deputy Head of Mission Indonesia
0.41521966309118002,9,7,6,33.5,3.7222222222222223,35.590256836386864,Ambassador to Liberia
